,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
172,"frozenset({'T&O.TO-FO', '6_or_more'})",frozenset({'NL-NYM01-s1'}),0.024243879020643302,0.09673547767642823,0.011521843494959194,0.4752475247524753,4.912856546200526,0.009176600277167726,1.7213154104656745
173,"frozenset({'6_or_more', 'NL-NYM01-s1'})",frozenset({'T&O.TO-FO'}),0.049207873259721556,0.04752760441670667,0.011521843494959194,0.23414634146341465,4.926533628972654,0.00918311116048371,1.2436741470992045
174,frozenset({'T&O.TO-FO'}),"frozenset({'6_or_more', 'NL-NYM01-s1'})",0.04752760441670667,0.049207873259721556,0.011521843494959194,0.24242424242424246,4.9265336289726545,0.00918311116048371,1.2550456072971676
175,frozenset({'NL-NYM01-s1'}),"frozenset({'T&O.TO-FO', '6_or_more'})",0.09673547767642823,0.024243879020643302,0.011521843494959194,0.11910669975186104,4.912856546200526,0.009176600277167726,1.1076893429709318
176,"frozenset({'The Support IT.A Support PMO', '6_or_more'})",frozenset({'NXP-REMOTE'}),0.020883341334613538,0.03336533845415266,0.020883341334613538,1.0,29.971223021582738,0.02018656158293056,inf
177,"frozenset({'6_or_more', 'NXP-REMOTE'})",frozenset({'The Support IT.A Support PMO'}),0.020883341334613538,0.03336533845415266,0.020883341334613538,1.0,29.971223021582738,0.02018656158293056,inf
178,frozenset({'The Support IT.A Support PMO'}),"frozenset({'6_or_more', 'NXP-REMOTE'})",0.03336533845415266,0.020883341334613538,0.020883341334613538,0.6258992805755397,29.971223021582738,0.02018656158293056,2.61725414527863
179,frozenset({'NXP-REMOTE'}),"frozenset({'The Support IT.A Support PMO', '6_or_more'})",0.03336533845415266,0.020883341334613538,0.020883341334613538,0.6258992805755397,29.971223021582738,0.02018656158293056,2.61725414527863
180,"frozenset({'_Core Team Support User', '6_or_more'})",frozenset({'NXP-REMOTE'}),0.019923187710033607,0.03336533845415266,0.019923187710033607,1.0,29.971223021582738,0.01925844380900272,inf
181,"frozenset({'6_or_more', 'NXP-REMOTE'})",frozenset({'_Core Team Support User'}),0.020883341334613538,0.030724915986557848,0.019923187710033607,0.9540229885057472,31.05046695402299,0.019281548802008996,21.081733077292395
182,frozenset({'_Core Team Support User'}),"frozenset({'6_or_more', 'NXP-REMOTE'})",0.030724915986557848,0.020883341334613538,0.019923187710033607,0.6484375000000001,31.050466954022994,0.019281548802008996,2.7850429402037666
183,frozenset({'NXP-REMOTE'}),"frozenset({'_Core Team Support User', '6_or_more'})",0.03336533845415266,0.019923187710033607,0.019923187710033607,0.5971223021582734,29.971223021582734,0.01925844380900272,2.432690659076881
184,"frozenset({'_PMO+RM', '6_or_more'})",frozenset({'T&O.TO-FO'}),0.08377340374459914,0.04752760441670667,0.010321651464234277,0.12320916905444125,2.5923706983878905,0.006340102270419916,1.0863165557469587
185,frozenset({'T&O.TO-FO'}),"frozenset({'_PMO+RM', '6_or_more'})",0.04752760441670667,0.08377340374459914,0.010321651464234277,0.21717171717171718,2.5923706983878905,0.006340102270419916,1.170405587474641
186,"frozenset({'_Core Team Support User', '6_or_more'})",frozenset({'The Support IT.A Support PMO'}),0.019923187710033607,0.03336533845415266,0.019923187710033607,1.0,29.971223021582738,0.01925844380900272,inf
187,"frozenset({'The Support IT.A Support PMO', '6_or_more'})",frozenset({'_Core Team Support User'}),0.020883341334613538,0.030724915986557848,0.019923187710033607,0.9540229885057472,31.05046695402299,0.019281548802008996,21.081733077292395
188,frozenset({'_Core Team Support User'}),"frozenset({'The Support IT.A Support PMO', '6_or_more'})",0.030724915986557848,0.020883341334613538,0.019923187710033607,0.6484375000000001,31.050466954022994,0.019281548802008996,2.7850429402037666
189,frozenset({'The Support IT.A Support PMO'}),"frozenset({'_Core Team Support User', '6_or_more'})",0.03336533845415266,0.019923187710033607,0.019923187710033607,0.5971223021582734,29.971223021582734,0.01925844380900272,2.432690659076881
190,"frozenset({'HPMS.AAA', '_PMO+RM'})",frozenset({'AT-GRK01-s1'}),0.035525684109457514,0.12722035525684108,0.015122419587133942,0.42567567567567566,3.345971443141255,0.010602829433986442,1.5196633814351472
191,"frozenset({'HPMS.AAA', 'AT-GRK01-s1'})",frozenset({'_PMO+RM'}),0.018482957273163705,0.21339414306289006,0.015122419587133942,0.8181818181818182,3.834134369567441,0.011178264758559162,4.326332213154106
192,"frozenset({'AT-GRK01-s1', '_PMO+RM'})",frozenset({'HPMS.AAA'}),0.055928948631781085,0.08497359577532405,0.015122419587133942,0.2703862660944206,3.182003346184622,0.010369935713958112,1.2541244246138206
193,frozenset({'HPMS.AAA'}),"frozenset({'AT-GRK01-s1', '_PMO+RM'})",0.08497359577532405,0.055928948631781085,0.015122419587133942,0.17796610169491525,3.182003346184622,0.010369935713958112,1.1484575676438127
194,frozenset({'_PMO+RM'}),"frozenset({'HPMS.AAA', 'AT-GRK01-s1'})",0.21339414306289006,0.018482957273163705,0.015122419587133942,0.07086614173228346,3.834134369567441,0.011178264758559162,1.0563785120873577
195,frozenset({'AT-GRK01-s1'}),"frozenset({'HPMS.AAA', '_PMO+RM'})",0.12722035525684108,0.035525684109457514,0.015122419587133942,0.1188679245283019,3.345971443141255,0.010602829433986442,1.094585412038517
196,"frozenset({'AT-GRK01-s1', '_PM+RM'})",frozenset({'HPMS.STI'}),0.04488718194911186,0.2642822851656265,0.036725876140182426,0.8181818181818181,3.095863264800594,0.024862989120025884,4.046447431589052
197,frozenset({'HPMS.STI'}),"frozenset({'AT-GRK01-s1', '_PM+RM'})",0.2642822851656265,0.04488718194911186,0.036725876140182426,0.13896457765667572,3.095863264800594,0.024862989120025884,1.1092607728628985
198,"frozenset({'AT-GRK01-s1', '_PMO+RM'})",frozenset({'HPMS.STI'}),0.055928948631781085,0.2642822851656265,0.04080652904464714,0.7296137339055794,2.760736435468341,0.026025498693329097,2.720987738990619
199,"frozenset({'_PMO+RM', 'HPMS.STI'})",frozenset({'AT-GRK01-s1'}),0.05232837253960634,0.12722035525684108,0.04080652904464714,0.7798165137614679,6.129652068547689,0.03414929490014609,3.96387421987518
200,frozenset({'AT-GRK01-s1'}),"frozenset({'_PMO+RM', 'HPMS.STI'})",0.12722035525684108,0.05232837253960634,0.04080652904464714,0.32075471698113206,6.1296520685476885,0.03414929490014609,1.3951832293166906
201,frozenset({'HPMS.STI'}),"frozenset({'AT-GRK01-s1', '_PMO+RM'})",0.2642822851656265,0.055928948631781085,0.04080652904464714,0.15440508628519525,2.760736435468341,0.026025498693329097,1.1164578169241772
202,"frozenset({'AT-GRK01-s1', '_Resource Manager'})",frozenset({'HPMS.STI'}),0.02400384061449832,0.2642822851656265,0.018242918867018725,0.7600000000000001,2.8757129881925523,0.011899129016667632,3.0654904784765575
203,"frozenset({'HPMS.STI', '_Resource Manager'})",frozenset({'AT-GRK01-s1'}),0.04752760441670667,0.12722035525684108,0.018242918867018725,0.38383838383838387,3.017114541642844,0.012196440148618693,1.4164784398290613
204,frozenset({'AT-GRK01-s1'}),"frozenset({'HPMS.STI', '_Resource Manager'})",0.12722035525684108,0.04752760441670667,0.018242918867018725,0.14339622641509436,3.017114541642844,0.012196440148618693,1.111917113786664
205,frozenset({'HPMS.STI'}),"frozenset({'AT-GRK01-s1', '_Resource Manager'})",0.2642822851656265,0.02400384061449832,0.018242918867018725,0.06902815622161672,2.8757129881925527,0.011899129016667632,1.0483627038862804
206,"frozenset({'HPMS.Kechichian, Kevork - NXF53803', '_Resource Manager'})",frozenset({'CN-SZH02'}),0.10753720595295248,0.021843494959193473,0.018242918867018725,0.16964285714285715,7.766287284144426,0.015893930450859656,1.1779949308018316
207,"frozenset({'_Resource Manager', 'CN-SZH02'})","frozenset({'HPMS.Kechichian, Kevork - NXF53803'})",0.02160345655304849,0.1557849255880941,0.018242918867018725,0.8444444444444444,5.4205786680362955,0.014877425995456443,5.427096906933681
208,"frozenset({'HPMS.Kechichian, Kevork - NXF53803', 'CN-SZH02'})",frozenset({'_Resource Manager'}),0.018482957273163705,0.37590014402304367,0.018242918867018725,0.9870129870129871,2.625731867111178,0.011295172566064726,48.05568891022604
209,frozenset({'_Resource Manager'}),"frozenset({'HPMS.Kechichian, Kevork - NXF53803', 'CN-SZH02'})",0.37590014402304367,0.018482957273163705,0.018242918867018725,0.04853128991060026,2.625731867111178,0.011295172566064726,1.0315809992686078
210,"frozenset({'HPMS.Kechichian, Kevork - NXF53803'})","frozenset({'_Resource Manager', 'CN-SZH02'})",0.1557849255880941,0.02160345655304849,0.018242918867018725,0.11710323574730355,5.4205786680362955,0.014877425995456443,1.1081664165742957
211,frozenset({'CN-SZH02'}),"frozenset({'HPMS.Kechichian, Kevork - NXF53803', '_Resource Manager'})",0.021843494959193473,0.10753720595295248,0.018242918867018725,0.8351648351648352,7.766287284144427,0.015893930450859656,5.4142742838854225
212,"frozenset({'DE-HBG02', 'HPMS.CBS'})",frozenset({'_PM+RM'}),0.029764762361977917,0.34469515122419586,0.02400384061449832,0.8064516129032258,2.3396082307484947,0.013744071350984087,3.3857417186749874
213,"frozenset({'DE-HBG02', '_PM+RM'})",frozenset({'HPMS.CBS'}),0.033605376860297645,0.07417186749879981,0.02400384061449832,0.7142857142857143,9.630143319463707,0.02151126705476909,3.240398463754201
214,"frozenset({'HPMS.CBS', '_PM+RM'})",frozenset({'DE-HBG02'}),0.05928948631781085,0.09241478636581853,0.02400384061449832,0.4048582995951417,4.3808822756191175,0.01852461540269871,1.5249901208683185
215,frozenset({'DE-HBG02'}),"frozenset({'HPMS.CBS', '_PM+RM'})",0.09241478636581853,0.05928948631781085,0.02400384061449832,0.2597402597402597,4.3808822756191175,0.01852461540269871,1.27078437813208
216,frozenset({'HPMS.CBS'}),"frozenset({'DE-HBG02', '_PM+RM'})",0.07417186749879981,0.033605376860297645,0.02400384061449832,0.32362459546925565,9.630143319463707,0.02151126705476909,1.4287843949768804
217,frozenset({'_PM+RM'}),"frozenset({'DE-HBG02', 'HPMS.CBS'})",0.34469515122419586,0.029764762361977917,0.02400384061449832,0.06963788300835655,2.339608230748495,0.013744071350984087,1.0428576356648203
218,"frozenset({'DE-HBG02', '_Resource Manager'})",frozenset({'HPMS.IDA'}),0.03816610657705233,0.06385021603456553,0.023763802208353335,0.6226415094339622,9.751595971059723,0.021326888058210293,2.480796927508401
219,"frozenset({'DE-HBG02', 'HPMS.IDA'})",frozenset({'_Resource Manager'}),0.025204032645223237,0.37590014402304367,0.023763802208353335,0.9428571428571427,2.5082649151614667,0.014289602707052425,10.921747479596712
220,"frozenset({'_Resource Manager', 'HPMS.IDA'})",frozenset({'DE-HBG02'}),0.05448871819491118,0.09241478636581853,0.023763802208353335,0.43612334801762115,4.719194461925739,0.01872823895702333,1.6095456523043687
221,frozenset({'DE-HBG02'}),"frozenset({'_Resource Manager', 'HPMS.IDA'})",0.09241478636581853,0.05448871819491118,0.023763802208353335,0.2571428571428571,4.719194461925739,0.01872823895702333,1.2728036485837733
