,STARTDATE,ELAPSED,score
246019,2019-08-23 07:50:00,0.035180166666666665,1.5377179378
246020,2019-08-23 07:51:00,0.0402985,1.7017689181
246025,2019-08-23 07:56:00,0.04350383333333334,1.778353226
246032,2019-08-23 08:03:00,0.04005933333333333,1.7026011579
246033,2019-08-23 08:04:00,0.037976166666666665,1.6701804511
246034,2019-08-23 08:05:00,0.05539533333333333,2.1488480105
246035,2019-08-23 08:06:00,0.04359716666666667,1.7768270485
246036,2019-08-23 08:07:00,0.05973033333333333,2.3330775964
246037,2019-08-23 08:08:00,0.03726316666666667,1.6488825712
246041,2019-08-23 08:12:00,0.060969666666666665,2.3970177826
246043,2019-08-23 08:14:00,0.0959855,3.7273085766
246044,2019-08-23 08:15:00,0.03778416666666667,1.6622972675
246046,2019-08-23 08:17:00,0.04547466666666667,1.859481977
246047,2019-08-23 08:18:00,0.04588,1.8794296468
246049,2019-08-23 08:20:00,0.04210183333333333,1.7277578736
246050,2019-08-23 08:21:00,0.07892366666666666,3.1490836565
246051,2019-08-23 08:22:00,0.042549000000000003,1.7328403922
246055,2019-08-23 08:26:00,0.03506716666666666,1.5399299103
246058,2019-08-23 08:29:00,0.038773666666666665,1.7124112021
246060,2019-08-23 08:31:00,0.040046,1.7026563596
246061,2019-08-23 08:32:00,0.039398833333333334,1.7155476677
246070,2019-08-23 08:41:00,0.0369895,1.6001210718
246072,2019-08-23 08:43:00,0.0350565,1.5400625203
246073,2019-08-23 08:44:00,0.0386205,1.6920439809
246074,2019-08-23 08:45:00,0.04414783333333333,1.793917909
246077,2019-08-23 08:48:00,0.03504566666666666,1.5402859247
246078,2019-08-23 08:49:00,0.03629266666666667,1.5540838922
246079,2019-08-23 08:50:00,0.08018283333333333,3.1769162365
246082,2019-08-23 08:53:00,0.04153933333333333,1.7113642913
246102,2019-08-23 09:13:00,0.043423,1.7761294035
246107,2019-08-23 09:18:00,0.05345966666666666,2.0922779542
246124,2019-08-23 09:35:00,0.039724666666666665,1.7172767265
246137,2019-08-23 09:48:00,0.036469166666666664,1.5724691654
246164,2019-08-23 10:15:00,0.03507533333333333,1.5398211997
246167,2019-08-23 10:18:00,0.0377035,1.6599594544
246202,2019-08-23 10:53:00,0.04700783333333334,1.9399316281
246226,2019-08-23 11:17:00,0.035836,1.5482475822
246249,2019-08-23 11:40:00,0.035306166666666666,1.5389749579
246256,2019-08-23 11:47:00,0.03624533333333333,1.5502302838
246290,2019-08-23 12:21:00,0.2750155,6.525627419
246368,2019-08-23 13:39:00,0.1020985,3.9178327807
246370,2019-08-23 13:41:00,0.03711233333333333,1.6038131458
246473,2019-08-23 15:24:00,0.08398466666666667,3.3070690228
246494,2019-08-23 15:45:00,0.04174116666666666,1.7190223628
246504,2019-08-23 15:55:00,0.044256666666666666,1.7985769306
246656,2019-08-23 18:27:00,0.046203,1.9344251814
246682,2019-08-23 18:53:00,0.063591,2.4871394874
246703,2019-08-23 19:14:00,0.053836,2.1200193816
246764,2019-08-23 20:15:00,0.05251533333333333,2.0716285305
246793,2019-08-23 20:44:00,0.283802,6.5995267863
246816,2019-08-23 21:07:00,0.04104666666666667,1.7071813343
246916,2019-08-23 22:47:00,0.090182,3.5785082144
249955,2019-08-26 01:26:00,0.0420605,1.7290490889
249990,2019-08-26 02:01:00,0.23597916666666666,6.1599954403
250051,2019-08-26 03:02:00,0.042225,1.7292549913
250093,2019-08-26 03:44:00,0.041397666666666666,1.7204843643
250094,2019-08-26 03:45:00,0.040588,1.7062945091
250221,2019-08-26 05:52:00,0.0945015,3.6950827866
250236,2019-08-26 06:07:00,0.04080383333333333,1.7047832757
250254,2019-08-26 06:25:00,0.059382166666666666,2.3203228471
250263,2019-08-26 06:34:00,0.07060116666666667,2.831747346
250279,2019-08-26 06:50:00,0.04396816666666667,1.7883855647
250284,2019-08-26 06:55:00,0.03992266666666667,1.7044629124
250295,2019-08-26 07:06:00,0.0439455,1.7877590831
250296,2019-08-26 07:07:00,0.12724116666666666,4.5534033335
250297,2019-08-26 07:08:00,0.07212466666666666,2.898668747
250298,2019-08-26 07:09:00,0.07152366666666667,2.8824691172
250299,2019-08-26 07:10:00,0.06850666666666667,2.7681878964
250300,2019-08-26 07:11:00,0.04194883333333333,1.7201289915
250301,2019-08-26 07:12:00,0.040152,1.6997086291
250302,2019-08-26 07:13:00,0.05060183333333333,2.0054316066
250303,2019-08-26 07:14:00,0.03854133333333333,1.6918382266
250304,2019-08-26 07:15:00,0.045961,1.8802918243
250305,2019-08-26 07:16:00,0.03564233333333333,1.5474295157
250311,2019-08-26 07:22:00,0.041133499999999996,1.7117909719
250318,2019-08-26 07:29:00,0.04733316666666667,1.9414969449
250325,2019-08-26 07:36:00,0.03641333333333333,1.555898523
250332,2019-08-26 07:43:00,0.04588199999999999,1.8794516977
250333,2019-08-26 07:44:00,0.06131816666666667,2.4085047635
250338,2019-08-26 07:49:00,0.036688,1.5900408046
250342,2019-08-26 07:53:00,0.0359865,1.5433419528
250348,2019-08-26 07:59:00,0.05191333333333333,2.0589073032
250355,2019-08-26 08:06:00,0.05921066666666667,2.313602767
250358,2019-08-26 08:09:00,0.05256266666666666,2.0722501989
250360,2019-08-26 08:11:00,0.044352666666666665,1.8163916673
250361,2019-08-26 08:12:00,0.042484,1.7320598587
250362,2019-08-26 08:13:00,0.03705716666666666,1.6012396251
250426,2019-08-26 09:17:00,0.03890983333333333,1.713499117
250477,2019-08-26 10:08:00,0.0433485,1.7739046589
250532,2019-08-26 11:03:00,0.04151916666666667,1.710980192
250615,2019-08-26 12:26:00,0.036804666666666666,1.5954300328
250616,2019-08-26 12:27:00,0.0635475,2.4858011494
250627,2019-08-26 12:38:00,0.0974915,3.782193412
250628,2019-08-26 12:39:00,0.037323666666666665,1.6494408496
250636,2019-08-26 12:47:00,0.036156499999999994,1.5507792554
250638,2019-08-26 12:49:00,0.035145,1.5376505507
250640,2019-08-26 12:51:00,0.057125833333333334,2.2253885291
250652,2019-08-26 13:03:00,0.049626666666666666,1.9629011614
250655,2019-08-26 13:06:00,0.03618833333333333,1.5511391843
250662,2019-08-26 13:13:00,0.0470235,1.9396630837
250678,2019-08-26 13:29:00,0.050920833333333325,2.0220946252
250773,2019-08-26 15:04:00,0.04938466666666667,1.9579712313
250775,2019-08-26 15:06:00,0.03488633333333333,1.5329883794
250780,2019-08-26 15:11:00,0.03473283333333333,1.5348945334
250791,2019-08-26 15:22:00,0.066711,2.6747321452
250810,2019-08-26 15:41:00,0.057515,2.2385262777
250918,2019-08-26 17:29:00,0.1745415,5.3665532442
250924,2019-08-26 17:35:00,0.0351175,1.5377466422
250931,2019-08-26 17:42:00,0.10376483333333333,3.9526517871
250967,2019-08-26 18:18:00,0.039287166666666665,1.7186247115
250973,2019-08-26 18:24:00,0.05859316666666667,2.2895846052
250983,2019-08-26 18:34:00,0.041171,1.7133602967
250992,2019-08-26 18:43:00,0.06890783333333333,2.7872434713
251014,2019-08-26 19:05:00,0.0615235,2.4149616362
251028,2019-08-26 19:19:00,0.05955466666666666,2.3267828202
251030,2019-08-26 19:21:00,0.07470049999999999,2.9874413566
251040,2019-08-26 19:31:00,0.05037633333333333,1.9993199936
251042,2019-08-26 19:33:00,0.10699083333333334,4.0746409246
251061,2019-08-26 19:52:00,0.0725585,2.9479504999
251072,2019-08-26 20:03:00,0.06834766666666667,2.7632291879
251090,2019-08-26 20:21:00,0.03662816666666666,1.5848628837
251118,2019-08-26 20:49:00,0.03616066666666667,1.5508301393
251359,2019-08-27 00:50:00,0.04909333333333333,1.9493254401
251691,2019-08-27 06:22:00,0.047062,1.9388946529
251747,2019-08-27 07:18:00,0.12372916666666667,4.477174162
251761,2019-08-27 07:32:00,1.0,8.2356026084
251771,2019-08-27 07:42:00,0.067674,2.7109715809
251817,2019-08-27 08:28:00,0.043998499999999996,1.7891988742
251820,2019-08-27 08:31:00,0.043340166666666666,1.7736449516
252012,2019-08-27 11:43:00,0.047965333333333325,1.9546417494
252049,2019-08-27 12:20:00,0.055828166666666665,2.1603370872
252097,2019-08-27 13:08:00,0.035362333333333336,1.5368810248
252100,2019-08-27 13:11:00,0.042235166666666664,1.7293433183
252116,2019-08-27 13:27:00,0.04175583333333333,1.7193409235
252147,2019-08-27 13:58:00,0.04682666666666666,1.9412508356
252158,2019-08-27 14:09:00,0.057284,2.2307994032
252204,2019-08-27 14:55:00,0.10290533333333333,3.9335745464
252237,2019-08-27 15:28:00,0.04205766666666667,1.7289921971
252238,2019-08-27 15:29:00,0.06179066666666667,2.4234034671
252241,2019-08-27 15:32:00,0.04601066666666667,1.9145705707
252279,2019-08-27 16:10:00,0.061072,2.4004607448
252368,2019-08-27 17:39:00,0.05042783333333333,2.0008388741
252391,2019-08-27 18:02:00,0.034935666666666663,1.5324606751
252408,2019-08-27 18:19:00,0.038581,1.6920168764
252427,2019-08-27 18:38:00,0.035878,1.5465750706
252440,2019-08-27 18:51:00,0.06460133333333333,2.5600548775
252485,2019-08-27 19:36:00,0.0353895,1.5351662509
252509,2019-08-27 20:00:00,0.03785683333333333,1.6641746885
252562,2019-08-27 20:53:00,0.03771566666666667,1.6603311162
252621,2019-08-27 21:52:00,0.041924833333333335,1.7222814412
252759,2019-08-28 00:10:00,0.041312666666666664,1.7194585619
252808,2019-08-28 00:59:00,0.03553183333333333,1.5475676112
252844,2019-08-28 01:35:00,0.0374295,1.6497727795
252863,2019-08-28 01:54:00,0.0372505,1.6487652201
252886,2019-08-28 02:17:00,0.035679833333333334,1.5469888369
252939,2019-08-28 03:10:00,0.08487083333333334,3.3592890233
253102,2019-08-28 05:53:00,0.06073016666666666,2.3895097918
253117,2019-08-28 06:08:00,0.035332833333333334,1.5379160393
253119,2019-08-28 06:10:00,0.07206733333333333,2.8971716352
253121,2019-08-28 06:12:00,0.058352333333333326,2.2799978294
253123,2019-08-28 06:14:00,0.039204499999999996,1.7135086153
253125,2019-08-28 06:16:00,0.06666016666666667,2.6729397503
253127,2019-08-28 06:18:00,0.03684266666666667,1.5964196493
253129,2019-08-28 06:20:00,0.04779699999999999,1.9537382051
253134,2019-08-28 06:25:00,0.036408,1.5558081395
253143,2019-08-28 06:34:00,0.039516666666666665,1.7156820868
253145,2019-08-28 06:36:00,0.06730116666666666,2.6977638212
253156,2019-08-28 06:47:00,0.06038799999999999,2.3586659902
253171,2019-08-28 07:02:00,0.038481999999999995,1.6900100452
253377,2019-08-28 10:28:00,0.16163866666666665,5.1915440165
253435,2019-08-28 11:26:00,0.038571666666666664,1.6919896883
253452,2019-08-28 11:43:00,0.052270333333333335,2.0680763179
253457,2019-08-28 11:48:00,0.08819883333333332,3.4542314619
253461,2019-08-28 11:52:00,0.083842,3.3014422116
253464,2019-08-28 11:55:00,0.05000899999999999,1.9797453204
253469,2019-08-28 12:00:00,0.06140683333333333,2.4113192227
253545,2019-08-28 13:16:00,0.03642416666666666,1.5561065116
253676,2019-08-28 15:27:00,0.08135416666666666,3.1993163919
253677,2019-08-28 15:28:00,0.04240133333333333,1.7296392073
253681,2019-08-28 15:32:00,0.03665466666666666,1.5855820674
253818,2019-08-28 17:49:00,0.06188816666666667,2.4266405461
253823,2019-08-28 17:54:00,0.04437599999999999,1.8165651512
253834,2019-08-28 18:05:00,0.03801516666666667,1.6719065271
253842,2019-08-28 18:13:00,0.05493833333333333,2.1465280966
253845,2019-08-28 18:16:00,0.035882166666666666,1.5463672095
253853,2019-08-28 18:24:00,0.047453833333333334,1.9455890318
253924,2019-08-28 19:35:00,0.04607733333333333,1.9152493161
253999,2019-08-28 20:50:00,0.037233166666666664,1.6486033688
254204,2019-08-29 00:15:00,0.16660999999999998,5.2499042051
254557,2019-08-29 06:08:00,0.13183166666666665,4.6447680976
254596,2019-08-29 06:47:00,0.044088999999999996,1.7916313049
254600,2019-08-29 06:51:00,0.061935166666666666,2.4281863371
254620,2019-08-29 07:11:00,0.08258116666666666,3.2184965297
254670,2019-08-29 08:01:00,0.06763749999999999,2.7095997938
254732,2019-08-29 09:03:00,0.10220883333333333,3.9200877541
254735,2019-08-29 09:06:00,0.03762649999999999,1.6588416728
254756,2019-08-29 09:27:00,0.083784,3.2990814982
254890,2019-08-29 11:41:00,0.05992733333333333,2.3404794214
254905,2019-08-29 11:56:00,0.0643685,2.5127235136
255048,2019-08-29 14:19:00,0.039892,1.7128645731
255053,2019-08-29 14:24:00,0.2569668333333333,6.37387803
255063,2019-08-29 14:34:00,0.09138883333333332,3.6252784005
255076,2019-08-29 14:47:00,0.0384475,1.6895087779
255081,2019-08-29 14:52:00,0.04026266666666666,1.7012042272
255129,2019-08-29 15:40:00,0.039833,1.7148581741
255176,2019-08-29 16:27:00,0.04958983333333333,1.9619174617
255212,2019-08-29 17:03:00,0.058173,2.2663674088
255223,2019-08-29 17:14:00,0.038815999999999996,1.7137184034
255234,2019-08-29 17:25:00,0.03969483333333333,1.7168982413
255246,2019-08-29 17:37:00,0.0742885,2.9828221113
255279,2019-08-29 18:10:00,0.05283116666666667,2.0755411515
255351,2019-08-29 19:22:00,0.04183083333333333,1.7208160475
255418,2019-08-29 20:29:00,0.04532283333333333,1.8569081319
255439,2019-08-29 20:50:00,0.035797833333333334,1.5493719292
255450,2019-08-29 21:01:00,0.07162149999999999,2.8851830949
255451,2019-08-29 21:02:00,0.0719655,2.8944874365
255458,2019-08-29 21:09:00,0.0351265,1.5377207364
255466,2019-08-29 21:17:00,0.1388355,4.775346779
255467,2019-08-29 21:18:00,0.07184149999999999,2.8911758542
255484,2019-08-29 21:35:00,0.04178533333333333,1.7199521097
255664,2019-08-30 00:35:00,0.136016,4.7228035675
255952,2019-08-30 05:23:00,0.038967833333333333,1.7133312106
255975,2019-08-30 05:46:00,0.1927805,5.6122575829
255977,2019-08-30 05:48:00,0.06341283333333332,2.4742619001
255982,2019-08-30 05:53:00,0.0545625,2.1392178306
255995,2019-08-30 06:06:00,0.0402145,1.6999168874
256013,2019-08-30 06:24:00,0.049615,1.9625940371
256016,2019-08-30 06:27:00,0.044788499999999995,1.8432362894
256017,2019-08-30 06:28:00,0.04244133333333333,1.7302360397
256039,2019-08-30 06:50:00,0.04155233333333333,1.7160608202
256044,2019-08-30 06:55:00,0.03455133333333333,1.50678783
256057,2019-08-30 07:08:00,0.03597283333333333,1.5444870022
256117,2019-08-30 08:08:00,0.04442583333333333,1.8608630496
256128,2019-08-30 08:19:00,0.03700716666666667,1.6003928515
256135,2019-08-30 08:26:00,0.05698966666666666,2.2209952957
256138,2019-08-30 08:29:00,0.03934733333333333,1.7185499236
256168,2019-08-30 08:59:00,0.12217733333333332,4.4415365599
256173,2019-08-30 09:04:00,0.03592633333333333,1.5454262251
256182,2019-08-30 09:13:00,0.0362845,1.553932854
256185,2019-08-30 09:16:00,0.03503983333333333,1.5403472668
256198,2019-08-30 09:29:00,0.0469085,1.9409654225
256216,2019-08-30 09:47:00,0.04927066666666667,1.9512157919
256226,2019-08-30 09:57:00,0.049557,1.9615335828
256229,2019-08-30 10:00:00,0.04498033333333333,1.8421990442
256237,2019-08-30 10:08:00,0.0422305,1.7293035969
256275,2019-08-30 10:46:00,0.034611166666666665,1.5146847204
256306,2019-08-30 11:17:00,0.04044266666666667,1.7043859984
256308,2019-08-30 11:19:00,0.04868966666666666,1.9537352177
256314,2019-08-30 11:25:00,0.05097583333333333,2.0231309815
256320,2019-08-30 11:31:00,0.06407983333333332,2.5022277863
256322,2019-08-30 11:33:00,0.035574999999999996,1.5475332027
256324,2019-08-30 11:35:00,0.046620333333333326,1.9399610758
256329,2019-08-30 11:40:00,0.04402533333333333,1.7899419877
256334,2019-08-30 11:45:00,0.10519583333333332,4.0135854474
256336,2019-08-30 11:47:00,0.057533666666666664,2.2392539177
256339,2019-08-30 11:50:00,0.035064,1.5399703644
256340,2019-08-30 11:51:00,0.07526516666666666,2.9941405709
256345,2019-08-30 11:56:00,0.03620433333333333,1.5512969987
256347,2019-08-30 11:58:00,0.05150816666666666,2.0505543307
256349,2019-08-30 12:00:00,0.05545083333333333,2.1526586865
256367,2019-08-30 12:18:00,0.0409925,1.7079104564
256385,2019-08-30 12:36:00,0.049226,1.9543778916
256393,2019-08-30 12:44:00,0.03939516666666667,1.715532665
256394,2019-08-30 12:45:00,0.1632995,5.2002413577
256401,2019-08-30 12:52:00,0.0476065,1.9492061718
256422,2019-08-30 13:13:00,0.043825333333333334,1.7841810852
256423,2019-08-30 13:14:00,0.039406166666666666,1.7155756855
256425,2019-08-30 13:16:00,0.051735833333333335,2.0554400985
256436,2019-08-30 13:27:00,0.05366566666666667,2.0930548392
256440,2019-08-30 13:31:00,0.035854333333333335,1.5475859462
256473,2019-08-30 14:04:00,0.06295433333333333,2.4586758726
256474,2019-08-30 14:05:00,0.09861483333333332,3.8285801984
256476,2019-08-30 14:07:00,0.043866999999999996,1.785483202
256477,2019-08-30 14:08:00,0.04357516666666667,1.7762622785
256479,2019-08-30 14:10:00,0.07577766666666666,3.0057311819
256482,2019-08-30 14:13:00,0.03578783333333333,1.5496113492
256484,2019-08-30 14:15:00,0.03947066666666667,1.7157094249
256485,2019-08-30 14:16:00,0.03685383333333333,1.5987295541
256486,2019-08-30 14:17:00,0.10130716666666666,3.8904318821
256489,2019-08-30 14:20:00,0.09452183333333332,3.695526557
256490,2019-08-30 14:21:00,0.034856,1.5333379055
256492,2019-08-30 14:23:00,0.07218566666666666,2.9454794978
256507,2019-08-30 14:38:00,0.07739683333333333,3.095746962
256508,2019-08-30 14:39:00,0.07818733333333333,3.1269195934
256510,2019-08-30 14:41:00,0.04112983333333333,1.7116004052
256513,2019-08-30 14:44:00,0.04070116666666666,1.7072820805
256516,2019-08-30 14:47:00,0.045609333333333335,1.8701222255
256530,2019-08-30 15:01:00,0.07130783333333333,2.8763710317
256531,2019-08-30 15:02:00,0.0346765,1.5355735135
256546,2019-08-30 15:17:00,0.03883866666666667,1.7137045025
256744,2019-08-30 18:35:00,0.15070833333333333,5.0008351325
256771,2019-08-30 19:02:00,0.08819833333333334,3.4542184704
256815,2019-08-30 19:46:00,0.048745000000000004,1.9532286463
256816,2019-08-30 19:47:00,0.03869233333333333,1.7124674549
256836,2019-08-30 20:07:00,0.052133,2.0627851821
256924,2019-08-30 21:35:00,0.053991833333333336,2.1223199404
256986,2019-08-30 22:37:00,0.05950716666666667,2.3250315597
257116,2019-08-31 00:47:00,0.0539105,2.1211428472
257121,2019-08-31 00:52:00,0.03825766666666666,1.6867916565
257185,2019-08-31 01:56:00,0.041805499999999995,1.7203469227
257278,2019-08-31 03:29:00,0.06644633333333333,2.6653230065
257279,2019-08-31 03:30:00,0.05821783333333334,2.2710564944
257331,2019-08-31 04:22:00,0.12089083333333334,4.4125725268
257362,2019-08-31 04:53:00,0.07967783333333334,3.16476148
257363,2019-08-31 04:54:00,0.10670083333333334,4.0681219965
257383,2019-08-31 05:14:00,0.04997783333333333,1.9838039306
257436,2019-08-31 06:07:00,0.03478833333333333,1.5341158404
257778,2019-08-31 11:49:00,0.0708835,2.8404825165
258066,2019-08-31 16:37:00,0.058129,2.2644221355
260264,2019-09-02 05:15:00,0.037704999999999995,1.6600057057
260300,2019-09-02 05:51:00,0.03799366666666666,1.6708772676
260321,2019-09-02 06:12:00,0.041394499999999994,1.7204406676
260345,2019-09-02 06:36:00,0.053683166666666664,2.0931463982
260348,2019-09-02 06:39:00,0.08048966666666667,3.1817564913
260352,2019-09-02 06:43:00,0.041852999999999994,1.7212012762
260358,2019-09-02 06:49:00,0.037239999999999995,1.648669403
260362,2019-09-02 06:53:00,0.0401985,1.6993732056
260377,2019-09-02 07:08:00,0.04947116666666666,1.9602898871
260378,2019-09-02 07:09:00,0.05783283333333333,2.251158765
260380,2019-09-02 07:11:00,0.055154666666666664,2.1466567846
260381,2019-09-02 07:12:00,0.062487,2.4465009678
260382,2019-09-02 07:13:00,0.0715495,2.8831886731
260383,2019-09-02 07:14:00,0.05543433333333333,2.1523805497
260384,2019-09-02 07:15:00,0.03523833333333333,1.5231156202
260385,2019-09-02 07:16:00,0.038745166666666664,1.7123874751
260390,2019-09-02 07:21:00,0.03543283333333334,1.5315602658
260391,2019-09-02 07:22:00,0.035525499999999995,1.5475438919
260395,2019-09-02 07:26:00,0.03702366666666666,1.600678589
260399,2019-09-02 07:30:00,0.0457355,1.8720575962
260402,2019-09-02 07:33:00,0.04872566666666666,1.9534397923
260403,2019-09-02 07:34:00,0.06413050000000001,2.5037084108
260419,2019-09-02 07:50:00,0.06870733333333334,2.7743475039
260434,2019-09-02 08:05:00,0.036437166666666666,1.5563458701
260466,2019-09-02 08:37:00,0.06213283333333334,2.4345852424
260497,2019-09-02 09:08:00,0.04105266666666667,1.7087585473
260541,2019-09-02 09:52:00,0.05386883333333334,2.1205114974
260542,2019-09-02 09:53:00,0.14112166666666667,4.817630931
260616,2019-09-02 11:07:00,0.04144766666666667,1.7098805174
260625,2019-09-02 11:16:00,0.04074116666666667,1.7046872742
260646,2019-09-02 11:37:00,0.10857083333333332,4.1102179174
260648,2019-09-02 11:39:00,0.0437235,1.7806625778
260654,2019-09-02 11:45:00,0.0372355,1.6486262372
260659,2019-09-02 11:50:00,0.04021933333333333,1.7000877972
260790,2019-09-02 14:01:00,0.06675249999999999,2.6762172004
260792,2019-09-02 14:03:00,0.049984,1.983466547
261079,2019-09-02 18:50:00,0.041135333333333336,1.7118830898
261450,2019-09-03 01:01:00,0.04145416666666667,1.7099929755
261721,2019-09-03 05:32:00,0.15750833333333333,5.1266434251
261839,2019-09-03 07:30:00,0.03476683333333333,1.534431126
261845,2019-09-03 07:36:00,0.0430845,1.7660103293
261850,2019-09-03 07:41:00,0.038926833333333334,1.7134698973
261893,2019-09-03 08:24:00,0.275425,6.5291956838
261965,2019-09-03 09:36:00,0.0456845,1.871310389
262041,2019-09-03 10:52:00,0.144121,4.8633608875
262266,2019-09-03 14:37:00,0.03822233333333333,1.6858026969
262362,2019-09-03 16:13:00,0.042927,1.7572434866
262396,2019-09-03 16:47:00,0.034677,1.5355679595
262466,2019-09-03 17:57:00,0.060644166666666666,2.3867759166
262492,2019-09-03 18:23:00,0.03631533333333333,1.5544689517
262570,2019-09-03 19:41:00,0.040425333333333334,1.7040953921
262573,2019-09-03 19:44:00,0.15676266666666666,5.1146709538
262581,2019-09-03 19:52:00,0.036449999999999996,1.572169662
262614,2019-09-03 20:25:00,0.04268416666666667,1.7450341546
262619,2019-09-03 20:30:00,0.04624233333333333,1.9380558704
262625,2019-09-03 20:36:00,0.036137166666666665,1.5505261687
262630,2019-09-03 20:41:00,0.04217566666666667,1.7287425041
262662,2019-09-03 21:13:00,0.068867,2.7860314381
262727,2019-09-03 22:18:00,0.06810333333333334,2.7554808709
262991,2019-09-04 02:42:00,0.13486033333333333,4.7015143685
263212,2019-09-04 06:23:00,0.034881499999999996,1.5330466721
263241,2019-09-04 06:52:00,0.0617935,2.4234980576
263398,2019-09-04 09:29:00,0.03557,1.5475496867
263538,2019-09-04 11:49:00,0.05792066666666666,2.2550871629
263718,2019-09-04 14:49:00,0.036621666666666663,1.5846960949
263719,2019-09-04 14:50:00,0.05187633333333333,2.0582041332
263721,2019-09-04 14:52:00,0.03876916666666667,1.7124100263
263728,2019-09-04 14:59:00,0.0371615,1.6076068596
263732,2019-09-04 15:03:00,0.052308,2.0686589738
263737,2019-09-04 15:08:00,0.057238,2.2292417485
263743,2019-09-04 15:14:00,0.0708085,2.8381999908
263750,2019-09-04 15:21:00,0.04883916666666667,1.9514232225
263763,2019-09-04 15:34:00,0.046127,1.9338637647
263811,2019-09-04 16:22:00,0.07240133333333333,2.9442478898
263901,2019-09-04 17:52:00,0.06309016666666667,2.4631823616
264102,2019-09-04 21:13:00,0.0561745,2.1749643843
264137,2019-09-04 21:48:00,0.06379933333333333,2.4937056044
264622,2019-09-05 05:53:00,0.037242,1.6486881852
264700,2019-09-05 07:11:00,0.12204816666666667,4.4386078851
264737,2019-09-05 07:48:00,0.055834833333333334,2.1604911897
264738,2019-09-05 07:49:00,0.04722,1.940450522
264754,2019-09-05 08:05:00,0.045150666666666665,1.8534976538
264845,2019-09-05 09:36:00,0.04120066666666666,1.7142796128
264972,2019-09-05 11:43:00,0.051635999999999994,2.0533683521
265047,2019-09-05 12:58:00,0.043629999999999995,1.7776430223
265128,2019-09-05 14:19:00,0.037686833333333336,1.6594384003
265164,2019-09-05 14:55:00,0.04908016666666666,1.9485516146
265271,2019-09-05 16:42:00,0.036991333333333334,1.6001497015
265527,2019-09-05 20:58:00,0.034784499999999996,1.5341733648
265538,2019-09-05 21:09:00,0.042389333333333334,1.7295480905
265904,2019-09-06 03:15:00,0.07400316666666666,2.9783231193
265983,2019-09-06 04:34:00,0.0505145,2.0032209681
265989,2019-09-06 04:40:00,0.07192116666666666,2.8933089632
266082,2019-09-06 06:13:00,0.048770499999999994,1.9528827659
266105,2019-09-06 06:36:00,0.21649533333333332,5.9480878828
266107,2019-09-06 06:38:00,0.05517366666666666,2.1465989104
266121,2019-09-06 06:52:00,0.04279266666666666,1.7512383198
266122,2019-09-06 06:53:00,0.03541433333333333,1.5350255338
266157,2019-09-06 07:28:00,0.035141,1.537667736
266178,2019-09-06 07:49:00,0.0785235,3.1350920539
266217,2019-09-06 08:28:00,0.2983498333333333,6.7129589
266227,2019-09-06 08:38:00,0.0364515,1.5721943985
266239,2019-09-06 08:50:00,0.050034,1.9797055088
266240,2019-09-06 08:51:00,0.04060916666666667,1.7064969073
266242,2019-09-06 08:53:00,0.052298333333333336,2.0685107068
266250,2019-09-06 09:01:00,0.03639983333333333,1.555664404
266252,2019-09-06 09:03:00,0.05755899999999999,2.2402345824
266257,2019-09-06 09:08:00,0.03497083333333333,1.5320357278
266268,2019-09-06 09:19:00,0.0363305,1.5546999665
266294,2019-09-06 09:45:00,0.055655833333333335,2.1563982977
266295,2019-09-06 09:46:00,0.041090666666666664,1.7090691803
266298,2019-09-06 09:49:00,0.03809733333333333,1.6755569826
266336,2019-09-06 10:27:00,0.22836833333333334,6.0827674165
266362,2019-09-06 10:53:00,0.15762266666666666,5.1284644457
266363,2019-09-06 10:54:00,0.0443805,1.8165966819
266364,2019-09-06 10:55:00,0.04702566666666667,1.9396229718
266365,2019-09-06 10:56:00,0.039234,1.7136517996
266381,2019-09-06 11:12:00,0.08115916666666666,3.1955587058
266387,2019-09-06 11:18:00,0.07424666666666667,2.982215507
266388,2019-09-06 11:19:00,0.040480999999999996,1.7049497338
266389,2019-09-06 11:20:00,0.04597266666666667,1.8804436504
266391,2019-09-06 11:22:00,0.08890816666666666,3.5230421904
266395,2019-09-06 11:26:00,0.04058716666666667,1.7062861837
266401,2019-09-06 11:32:00,0.0503945,1.9998655074
266410,2019-09-06 11:41:00,0.0389495,1.7134052939
266412,2019-09-06 11:43:00,0.06368216666666666,2.4899983888
266420,2019-09-06 11:51:00,0.10628783333333333,4.0586633282
266421,2019-09-06 11:52:00,0.04911766666666667,1.9505022593
266424,2019-09-06 11:55:00,0.047211499999999997,1.9403721334
266434,2019-09-06 12:05:00,0.050929833333333334,2.0222658107
266441,2019-09-06 12:12:00,0.04964383333333333,1.9633458902
266443,2019-09-06 12:14:00,0.04541366666666667,1.8584013925
266447,2019-09-06 12:18:00,0.04574666666666667,1.8722148652
266468,2019-09-06 12:39:00,0.05000433333333333,1.980982196
266475,2019-09-06 12:46:00,0.03951383333333333,1.7156867297
266482,2019-09-06 12:53:00,0.16445949999999998,5.2167744937
266484,2019-09-06 12:55:00,0.044147,1.793898108
266485,2019-09-06 12:56:00,0.10575133333333334,4.0459990006
266486,2019-09-06 12:57:00,0.07932416666666667,3.1573765648
266489,2019-09-06 13:00:00,0.05043916666666667,2.001162274
266493,2019-09-06 13:04:00,0.042715833333333335,1.7470282599
