,Combined_frozenset,antecedent support,consequent support,support,confidence,lift,leverage,conviction,time_elapsed_aggregate
48,"frozenset({'loc_AT-GRK01-s1', 'role_<No Rights>'})",0.08577483640690065,0.08577483640690065,0.01338488994646044,0.3190567365642124,3.7197009044781346,0.009786511934307254,1.4782397057935774,"4.96,4.03,356"
49,"frozenset({'org_HPMS.STI', 'loc_CN-SHA01-s1'})",0.13660023795359907,0.13660023795359907,0.011748958953004164,0.36057195388590735,2.639614390777181,0.00729794557996943,1.6606278041938527,"7.61,6.66,172"
50,"frozenset({'org_HPMS.CBS', 'role__PM+RM'})",0.09815585960737656,0.09815585960737656,0.018441403926234383,0.36686554987246667,3.7375817535491906,0.01350735695623232,1.6510381670492338,"4.54,3.54,625"
51,"frozenset({'org_HPMS.RPS', 'loc_FR-TLS02'})",0.06283462224866151,0.06283462224866151,0.012418203450327186,0.20388775951025906,3.2448314673301346,0.008591131512891571,1.178929457272781,"6.36,4.53,278"
52,"frozenset({'role__PM+RM', 'loc_IN-BLR01-s1'})",0.12697055324211778,0.12697055324211778,0.04595478881618084,0.4012504819637198,3.16018534784662,0.03141298706790843,1.5106403892870666,"6.69,5.29,852"
53,"frozenset({'loc_nan', 'org_The Support IT.A Support PMO'})",0.03089678762641285,0.03089678762641285,0.011377156454491374,0.5657337367624811,18.310438729198182,0.010755808346848868,5.396604799121259,"7.1,4.51,258"
54,"frozenset({'loc_US-CHD01', 'org_HPMS.RPS'})",0.07685157644259369,0.07685157644259369,0.04030339083878644,0.5252381193494123,6.834448213847022,0.034406295773067856,1.9478311268229347,"4.01,3.3,1683"
55,"frozenset({'loc_US-AUS01', 'org_HPMS.MICR'})",0.10087001784651992,0.10087001784651992,0.0483343248066627,0.4791853482242331,4.750523083611859,0.0381597979270009,1.7264209537607909,"6.01,3.62,1725"
56,"frozenset({'org_HPMS.DN', 'loc_US-AUS01'})",0.05655116002379536,0.05655116002379536,0.011451516954193932,0.5438348022326032,9.616686943358378,0.010260720474944626,18.305337358641303,"3.47,2.91,617"
57,"frozenset({'loc_RU-MOW02', 'role__Program Manager'})",0.18077037477691849,0.18077037477691849,0.014574657941701367,0.4454041603685309,2.4639223153582903,0.008659431698222177,2.6767292882115727,"5.15,4.38,349"
58,"frozenset({'loc_RU-MOW02', 'org_T&O.TO-PT'})",0.09109161213563355,0.09109161213563355,0.017177275431290898,0.5520504731861199,6.060387561964848,0.014342922800265131,inf,"5.12,4.26,421"
59,"frozenset({'org_HPMS.STI', 'loc_IN-BLR01-s1'})",0.17151249256395004,0.17151249256395004,0.06119869125520524,0.4704319821963164,2.742843831162394,0.03888656011601831,1.8469797194858428,"6.33,5.05,1187"
60,"frozenset({'org_HPMS.MICR', 'loc_RO-BUH03'})",0.05565883402736466,0.05565883402736466,0.010633551457465794,0.5393575207860922,9.690420760896952,0.009536225374332791,17.083519609362842,"7.27,6.64,179"
61,"frozenset({'org_The Support IT.A Support PMO', 'loc_NXP-REMOTE'})",0.043463712076145154,0.043463712076145154,0.03777513384889947,0.8842662632375189,20.344931921331316,0.03591839950370891,inf,"5.57,3.53,1326"
62,"frozenset({'loc_NL-NYM01-s1', 'org_HPMS.SIP'})",0.07752082093991672,0.07752082093991672,0.02126710291493159,0.3084115339738338,3.978434828661983,0.015921507516028426,1.3581718497703685,"4.44,3.49,705"
63,"frozenset({'org_HPMS.IDA', 'loc_NL-NYM01-s1'})",0.06822575847709697,0.06822575847709697,0.013236168947055324,0.26362644351680564,3.8640309672087216,0.009810686837988067,1.3006189507366441,"4.38,3.16,504"
64,"frozenset({'org_T&O.TO-PT', 'loc_NL-HTC01-s1'})",0.11693188578227245,0.11693188578227245,0.03903926234384295,0.40177385178270913,3.435964870444434,0.02767731197012062,1.5739550249442154,"4.51,3.54,1309"
65,"frozenset({'loc_MX-GDL01', 'role__Program Manager'})",0.1866448542534206,0.1866448542534206,0.02825698988697204,0.5294597323613804,2.836722900715476,0.018295851321113145,14.697973189217748,"4.44,3.65,845"
66,"frozenset({'loc_MX-GDL01', 'org_T&O.TO-PT'})",0.09696609161213564,0.09696609161213564,0.028851873884592504,0.5861414217710796,6.044808159491931,0.024078873133644353,162.9947680423492,"4.47,3.67,857"
67,"frozenset({'role__Core Team Support User', 'loc_NXP-REMOTE'})",0.03744051160023795,0.03744051160023795,0.037105889351576445,0.9911417322834646,26.47244094488189,0.03570420941473819,inf,"5.72,3.6,1242"
68,"frozenset({'loc_nan', 'role__Core Team User', 'org_The Support IT.A Support PMO'})",0.018156355344041246,0.018156355344041242,0.011377156454491374,0.8329331108262265,58.68936374173783,0.011093178749016636,inf,"7.12,4.52,257"
