,STARTDATE,ELAPSED,ELAPSED_normalized,score
284189,2019-03-28 09:53:20,1.213,0.009074787789941597,2.2639210423
284193,2019-03-28 09:53:55,12.982,0.012391108288774568,2.8867172733
284262,2019-03-28 09:59:29,0.428,0.00802564423021709,2.058929293
284268,2019-03-28 09:59:55,0.21,0.010411719602365808,2.5438512587
284276,2019-03-28 10:00:46,4.888,0.009994899527446284,2.449377314
284345,2019-03-28 10:06:30,0.417,0.010573178269960242,2.5772552826
284380,2019-03-28 10:11:12,3.734,0.024124897399434554,4.1400154931
284419,2019-03-28 10:14:50,1.195,0.00875457269186728,2.2050130829
284420,2019-03-28 10:14:52,1.417,0.007914852508520491,2.0402975389
284447,2019-03-28 10:18:47,1.355,0.008122924766340935,2.0763471189
284450,2019-03-28 10:19:39,0.055,0.009795609540248133,2.4096040609
284503,2019-03-28 10:24:01,0.894,0.008988991761554597,2.2491536976
284531,2019-03-28 10:25:23,1.415,0.010047593151180034,2.4611879625
284535,2019-03-28 10:25:37,14.422,0.025339552982425323,4.2163552203
284541,2019-03-28 10:25:55,4.133,0.009708462393303856,2.3934969299
284569,2019-03-28 10:27:34,1.16,0.012093186646895298,2.8307897835
284584,2019-03-28 10:28:28,1.072,0.01323353070923591,3.0240100527
284619,2019-03-28 10:33:02,1.351,0.12632688286815447,5.9050484284
284689,2019-03-28 10:40:53,1.692,0.010151629280090255,2.4799157471
284700,2019-03-28 10:41:42,2.046,0.02527605041023337,4.2124066618
284714,2019-03-28 10:43:53,1.23,0.008185751779254251,2.0876836762
284803,2019-03-28 10:52:53,1.429,0.011747975855511381,2.7781552953
285038,2019-03-28 11:23:24,1.559,0.00900385406568463,2.2515664552
285042,2019-03-28 11:24:40,12.877,0.040636241728621084,4.8751082872
285044,2019-03-28 11:24:55,0.814,0.030247491141728956,4.4835995437
285045,2019-03-28 11:25:00,2.026,0.00811819585139047,2.0756858583
285046,2019-03-28 11:25:07,59.701,0.016513371007022437,3.4480454316
285052,2019-03-28 11:26:19,2.748,0.013138276850947978,3.0108398248
285125,2019-03-28 11:38:13,1.925,0.009610506297901375,2.374027357
285182,2019-03-28 11:46:31,1.593,0.00819520960915518,2.0910855785
285186,2019-03-28 11:48:52,11.68,0.025160529773586304,4.2051542743
285210,2019-03-28 11:53:56,1.253,0.008131707036963226,2.077498929
285307,2019-03-28 12:01:30,0.115,0.008466108879888938,2.1535620335
285321,2019-03-28 12:03:43,3.86,0.01463464065313071,3.2246837944
285345,2019-03-28 12:07:19,9.973,0.03877304923813802,4.8198572445
285360,2019-03-28 12:09:18,3.336,0.023270990471236375,4.0786842647
285364,2019-03-28 12:09:38,33.996,0.015316955524554891,3.3075950556
285478,2019-03-28 12:22:17,0.9,0.02801138992943783,4.3690352693
285482,2019-03-28 12:22:22,41.013,0.014257003016372179,3.1752140815
285552,2019-03-28 12:28:18,2.555,0.011802696157081044,2.788973906
285562,2019-03-28 12:29:28,4.66,0.009535519217972578,2.3587425696
285625,2019-03-28 12:35:23,3.291,0.0123505747320563,2.880657347
285629,2019-03-28 12:35:32,17.831,0.008313432482916796,2.1205145269
285711,2019-03-28 12:42:29,5.504,0.021253094905945256,3.9271703816
285717,2019-03-28 12:44:08,4.036,0.010675187721034552,2.5965688122
285720,2019-03-28 12:44:24,4.869,0.017310530955815043,3.5383817761
285764,2019-03-28 12:49:01,1.067,0.008072933379721738,2.0691835519
285808,2019-03-28 12:51:38,5.448,0.046169072220664686,5.0239275253
285810,2019-03-28 12:51:40,0.842,0.008670803341316192,2.1872770745
285843,2019-03-28 12:53:14,4.926,0.018293469706233044,3.6487003676
285901,2019-03-28 12:58:16,8.943,0.01007934443727601,2.466825896
285906,2019-03-28 12:58:58,9.18,0.01528587979773755,3.3039177979
285939,2019-03-28 13:04:16,1.208,0.02028974737460775,3.8426931721
285965,2019-03-28 13:06:16,3.247,0.015331142269406283,3.3094339476
286156,2019-03-28 13:20:57,5.596,0.018700156391973,3.6904254463
286199,2019-03-28 13:26:18,1.964,0.007924985897700057,2.0409458719
286254,2019-03-28 13:32:58,8.776,0.01209588888400985,2.8311528274
286270,2019-03-28 13:35:37,3.691,0.010214456293003571,2.4965981822
286400,2019-03-28 13:45:35,0.82,0.0131315212581616,3.0098968425
286410,2019-03-28 13:46:06,0.457,0.012285045482028436,2.8639527698
286415,2019-03-28 13:46:14,1.548,0.031282447956602066,4.5358253781
286700,2019-03-28 14:08:34,1.347,0.008638376495941577,2.1801636034
286717,2019-03-28 14:09:22,1.336,0.009957743767121205,2.4434543071
286746,2019-03-28 14:10:49,0.135,0.00797024836936879,2.0483826497
286756,2019-03-28 14:11:31,4.922,0.008026319789495728,2.0590249178
286764,2019-03-28 14:12:15,4.086,0.008875497802743446,2.2314853202
286789,2019-03-28 14:13:41,1.219,0.01198509716231325,2.8139436855
286822,2019-03-28 14:16:21,0.231,0.014914997753765398,3.2608313984
286887,2019-03-28 14:20:07,2.04,0.011909434523105817,2.8031572142
286936,2019-03-28 14:22:51,0.503,0.009953014852170742,2.4426995162
287248,2019-03-28 14:53:29,3.161,0.008765381640325485,2.2067978096
287258,2019-03-28 14:54:22,1.331,0.008051991042083964,2.0663520967
287559,2019-03-28 15:15:41,4.325,0.015884425318610645,3.3769902389
287581,2019-03-28 15:19:07,0.521,0.007966870572975602,2.0478762517
287646,2019-03-28 15:28:31,0.442,0.017542247788387807,3.5646242683
287652,2019-03-28 15:29:05,2.665,0.008203316320498833,2.0951996314
287897,2019-03-28 15:50:27,0.633,0.008886982310480289,2.2329833915
288103,2019-03-28 16:08:30,1.364,0.15624605220046545,6.0247404424
288143,2019-03-28 16:14:19,4.635,0.029752306190487448,4.4604271602
288162,2019-03-28 16:16:17,1.366,0.009026823081158314,2.2552830917
288201,2019-03-28 16:21:43,8.838,0.01239381052588912,2.8870962464
288341,2019-03-28 16:36:33,0.77,0.015258857426592038,3.3009431851
288359,2019-03-28 16:38:15,1.048,0.01656201127508436,3.4556926367
288423,2019-03-28 16:42:33,2.663,0.10330179597434225,5.7685521196
288465,2019-03-28 16:46:33,1.34,0.04758234223157497,5.0577593336
288478,2019-03-28 16:47:51,1.615,0.10276405078854656,5.764682991
288493,2019-03-28 16:49:58,2.088,0.012503251129028444,2.9058806347
288519,2019-03-28 16:52:42,0.619,0.42972933717501377,6.3905861717
288537,2019-03-28 16:54:45,2.002,0.010461035429706368,2.5537523894
288549,2019-03-28 16:55:26,1.332,0.011412898453307032,2.7209694178
288559,2019-03-28 16:55:46,2.405,0.10398478640504508,5.7734349228
288604,2019-03-28 16:59:45,0.071,0.10389291034315032,5.7727821967
288636,2019-03-28 17:06:46,2.009,0.009928019158861141,2.4382085851
288650,2019-03-28 17:08:10,1.473,0.009124779176560795,2.273576128
288671,2019-03-28 17:12:34,1.711,0.009684817818551534,2.3882871515
288681,2019-03-28 17:14:38,4.369,0.06202309737173662,5.3376550192
288757,2019-03-28 17:23:21,1.835,0.037583389348456855,4.7822357043
288984,2019-03-28 17:54:13,1.428,0.014600187129920183,3.22042048
289046,2019-03-28 18:03:24,0.771,0.03179317077125225,4.5573925354
289059,2019-03-28 18:05:39,1.375,0.013045049670495962,2.997099216
289076,2019-03-28 18:08:21,2.355,0.013360535853619815,3.0472457664
289077,2019-03-28 18:08:29,0.95,0.014685983158307183,3.2309758384
289082,2019-03-28 18:11:30,3.401,0.012724159013143006,2.9439207345
289084,2019-03-28 18:12:25,1.278,0.047578964435181774,5.0576832544
289092,2019-03-28 18:16:21,1.145,0.013007218350892245,2.989726492
289171,2019-03-28 18:35:29,1.664,0.010472519937443211,2.5552089579
289187,2019-03-28 18:38:44,2.328,0.01191416343805628,2.8037957515
289222,2019-03-28 18:44:56,0.689,0.020303258560180507,3.8450344039
289268,2019-03-28 18:55:09,0.395,0.0408706607983084,4.8818395821
289286,2019-03-28 18:58:19,0.749,0.009597670671607257,2.3718197244
289418,2019-03-28 19:27:15,9.862,0.027957345187146806,4.3662110144
289428,2019-03-28 19:29:28,1.974,0.02565774140266373,4.2359455755
289435,2019-03-28 19:30:06,5.198,0.009547679284988059,2.3634343153
289439,2019-03-28 19:30:37,13.682,0.009168690529672252,2.285243461
289442,2019-03-28 19:30:56,0.978,0.008491780132477174,2.1578819637
289443,2019-03-28 19:30:57,13.121,0.008961969390409085,2.2451109953
289445,2019-03-28 19:31:06,1.662,0.008752546014031366,2.2046752967
289448,2019-03-28 19:31:35,1.072,0.008038479856511209,2.0607356641
289489,2019-03-28 19:37:43,2.465,0.01727742855116179,3.5350689985
289513,2019-03-28 19:39:45,1.633,0.02019516907559846,3.8346637664
289591,2019-03-28 19:53:29,1.439,0.013287575451526933,3.0359914406
289615,2019-03-28 19:56:31,0.431,0.05232679504544825,5.1620605458
289622,2019-03-28 19:57:07,1.114,0.008439762068022064,2.1495442749
289625,2019-03-28 19:57:25,1.28,0.009044387622402896,2.258832589
289627,2019-03-28 19:58:39,0.711,0.018801490283768672,3.7000257596
289756,2019-03-28 20:13:26,1.397,0.008848475431597934,2.2274722503
289766,2019-03-28 20:14:25,1.525,0.009682115581436982,2.3878417471
289776,2019-03-28 20:14:54,1.424,0.01970876639497924,3.788666871
289785,2019-03-28 20:15:10,0.956,0.03566007208217503,4.7145384881
289804,2019-03-28 20:17:08,0.628,0.048830100219218985,5.08619815
289837,2019-03-28 20:18:13,1.321,0.012143853592793132,2.8396010223
289841,2019-03-28 20:18:17,17.525,0.014977149207400077,3.2677975595
289849,2019-03-28 20:19:10,1.92,0.00841949528966293,2.1437779492
289974,2019-03-28 20:38:01,0.514,0.01084475309997264,2.6216299127
290180,2019-03-28 21:05:25,1.537,0.020661304977858543,3.8747351145
290440,2019-03-28 21:59:47,0.455,0.010035433084164552,2.4562228069
290482,2019-03-28 22:06:16,0.951,0.2768489213007218,6.2642395287
290512,2019-03-28 22:08:25,0.68,0.009616586331409115,2.3750638633
290541,2019-03-28 22:11:58,0.967,0.009596319553049982,2.3715893674
290542,2019-03-28 22:12:01,0.786,0.01708421859747138,3.5156809763
290562,2019-03-28 22:15:14,1.688,0.014613698315492939,3.2220968412
290572,2019-03-28 22:17:47,0.237,0.025916480606382006,4.2518567207
290668,2019-03-28 22:28:34,0.454,0.01440427493911522,3.193565767
290670,2019-03-28 22:29:09,1.934,0.009553759318495801,2.3644827595
290674,2019-03-28 22:29:41,13.691,0.008233716488037534,2.1037013087
290686,2019-03-28 22:31:26,0.428,0.010569800473567054,2.5767564661
290690,2019-03-28 22:32:10,15.195,0.10319505760831749,5.7677825636
290707,2019-03-28 22:35:23,0.939,0.020955848823344624,3.8982721472
290712,2019-03-28 22:36:51,2.647,0.0338367375891316,4.6440206476
290786,2019-03-28 22:51:18,1.608,0.0924996031089238,5.6808088658
290803,2019-03-28 22:55:23,2.917,0.022148886509418982,3.9934597594
290807,2019-03-28 22:56:00,32.335,0.02678795207582477,4.3030688685
291144,2019-03-29 00:08:24,3.435,0.008289112348885835,2.1147420127
291235,2019-03-29 00:25:38,1.19,0.011604757288440168,2.7577175539
291354,2019-03-29 00:41:02,1.386,0.010710992362802355,2.6027598636
291556,2019-03-29 01:26:50,2.044,0.01203981746388291,2.8217330314
291631,2019-03-29 01:39:00,1.259,0.00873903482845861,2.2021145257
291805,2019-03-29 02:08:45,0.422,0.020396485740632523,3.8529204178
291807,2019-03-29 02:09:04,0.499,0.008684990086167585,2.1895521371
291816,2019-03-29 02:11:52,0.812,0.01006718437026053,2.4647006956
291818,2019-03-29 02:12:15,0.346,0.013438225170663162,3.0577855214
291848,2019-03-29 02:19:45,1.129,0.025151071943685377,4.2045554635
291880,2019-03-29 02:24:11,0.437,0.00985505875676826,2.4206833836
291892,2019-03-29 02:26:44,2.83,0.012087106613387558,2.8299715568
291980,2019-03-29 02:41:28,0.131,0.008959267153294533,2.2434818707
292021,2019-03-29 02:52:21,1.727,0.01397732147501613,3.1389518884
292095,2019-03-29 03:04:16,1.593,0.008537718163424544,2.1662927527
292150,2019-03-29 03:16:05,2.275,0.031366892866431795,4.5394268116
292237,2019-03-29 03:25:10,1.353,0.01300924502872816,2.9900129466
292260,2019-03-29 03:28:22,1.116,0.009163961614721789,2.2845667199
292351,2019-03-29 03:38:54,1.169,0.008503264640214017,2.15883225
292619,2019-03-29 04:29:32,3.009,0.008403957426254261,2.1409614078
293128,2019-03-29 05:28:44,1.474,0.014146886853954216,3.1605742409
293677,2019-03-29 06:12:50,0.742,0.011597326136375152,2.7566706742
293682,2019-03-29 06:13:16,1.727,0.7090913389922682,6.4907797944
293719,2019-03-29 06:15:29,1.171,0.008365450547371906,2.1325197914
293785,2019-03-29 06:19:34,2.148,0.061206346203863525,5.3208061861
293831,2019-03-29 06:22:00,1.222,0.010146224805861153,2.4790541515
293861,2019-03-29 06:22:41,2.0,0.009288940081269782,2.3055995801
294031,2019-03-29 06:36:03,3.323,0.007935119286879625,2.0425283122
294205,2019-03-29 06:46:29,2.748,0.010836646388628987,2.6203944177
294226,2019-03-29 06:47:35,2.353,0.010685321110214118,2.5994037039
294692,2019-03-29 07:18:31,2.399,0.02758781426173193,4.3465979879
294756,2019-03-29 07:21:39,0.159,0.008384366207173765,2.1353598218
295132,2019-03-29 07:40:22,1.365,0.008361397191700079,2.1311401939
295664,2019-03-29 07:58:08,2.832,0.00891130244451125,2.2363535197
296069,2019-03-29 08:09:45,2.559,0.014255651897814903,3.1750469224
296111,2019-03-29 08:11:06,1.603,0.011648668641551625,2.7626791195
296375,2019-03-29 08:19:33,3.001,0.01060492955605622,2.584201428
296467,2019-03-29 08:22:18,1.809,0.010563720440059314,2.5758554457
296520,2019-03-29 08:24:08,1.469,0.009214628560619623,2.2913823473
296601,2019-03-29 08:26:58,3.709,0.008026995348774366,2.0591205755
296652,2019-03-29 08:29:11,5.03,0.008291814586000385,2.1162008864
296653,2019-03-29 08:29:12,6.782,0.0092159796791769,2.2915837383
296668,2019-03-29 08:29:50,5.294,0.007885803459539065,2.0353824333
296819,2019-03-29 08:37:01,4.288,0.012755234739960344,2.9483679443
296852,2019-03-29 08:37:57,1.122,0.012420832897034632,2.8921753935
296881,2019-03-29 08:38:43,1.109,0.013307842229886067,3.0387236989
297057,2019-03-29 08:43:55,1.826,0.011556117020378247,2.7492191028
297060,2019-03-29 08:44:03,5.091,0.0094679632901088,2.3428728513
297132,2019-03-29 08:46:47,3.974,0.009422700818440067,2.3356238978
297158,2019-03-29 08:47:33,2.789,0.008607976328402878,2.1768943463
297190,2019-03-29 08:48:23,2.94,0.008319512516424536,2.1222150108
297196,2019-03-29 08:48:37,2.207,0.009324069163758948,2.3116688591
297463,2019-03-29 08:59:53,1.457,0.012895751069917008,2.9726119798
297578,2019-03-29 09:02:46,0.561,0.012868053139492859,2.965172735
297733,2019-03-29 09:07:24,2.025,0.013606439431043976,3.0857500486
297756,2019-03-29 09:08:49,0.079,0.011048772002121256,2.6575402868
297794,2019-03-29 09:10:33,2.091,0.009803040692313148,2.4119335595
297870,2019-03-29 09:14:46,1.006,0.015631766148400107,3.3452269762
298109,2019-03-29 09:25:31,3.523,0.009292993436941607,2.3062161278
298116,2019-03-29 09:25:52,4.256,0.009899645669158354,2.4336629802
298388,2019-03-29 09:37:17,1.353,0.008158729408108738,2.082907165
298570,2019-03-29 09:43:49,1.284,0.008786999537241894,2.2118685379
298824,2019-03-29 09:52:15,0.343,0.03687607878372307,4.7590464892
298835,2019-03-29 09:52:46,0.838,0.013238259624186373,3.0246549284
298914,2019-03-29 09:54:44,0.502,0.07813991508219867,5.5414214051
299008,2019-03-29 09:58:09,0.436,0.009390273973065452,2.3273872361
299024,2019-03-29 09:58:42,0.719,0.0771772431101398,5.5299816991
299047,2019-03-29 09:59:34,0.349,0.009662524362356486,2.3843564761
299095,2019-03-29 10:02:12,1.618,0.07103640926732217,5.4601350121
299157,2019-03-29 10:05:17,4.626,0.01903523379417735,3.72367892
299170,2019-03-29 10:05:54,2.018,0.010820432965941679,2.6179488717
299276,2019-03-29 10:09:20,2.515,0.07500329335148335,5.5057550731
299407,2019-03-29 10:14:50,1.485,0.008747141539802264,2.2034875591
299435,2019-03-29 10:16:26,0.968,0.07289960175780524,5.4811389445
299468,2019-03-29 10:18:14,1.945,0.06296144920976454,5.3527370626
299666,2019-03-29 10:25:59,1.501,0.07404737697221087,5.4946173649
299685,2019-03-29 10:27:33,2.512,0.009401082921523656,2.3310861248
299773,2019-03-29 10:30:26,1.904,0.07965722122201918,5.5573775886
299776,2019-03-29 10:30:33,1.248,0.03210798139509746,4.5705656231
299861,2019-03-29 10:32:23,1.347,0.02693252176145326,4.3112525853
299885,2019-03-29 10:33:14,2.602,0.02863493114362052,4.4032943662
299933,2019-03-29 10:34:14,4.694,0.009762507135594881,2.4034064741
299967,2019-03-29 10:34:52,1.372,0.03292338144441329,4.6084916798
300023,2019-03-29 10:35:52,1.137,0.02989552475755866,4.4674599966
300081,2019-03-29 10:37:49,0.663,0.3007515596974845,6.2899563028
300111,2019-03-29 10:38:36,1.534,0.007962141658025139,2.0479203663
300135,2019-03-29 10:39:31,2.521,0.010193513955365798,2.4934188862
300150,2019-03-29 10:39:57,1.613,0.07593421403744624,5.5163052952
300221,2019-03-29 10:42:25,0.625,0.016835612782932666,3.4875139603
300223,2019-03-29 10:42:36,1.998,0.009459181019486508,2.341438338
300247,2019-03-29 10:42:59,2.248,0.008476917828347143,2.1554004332
300273,2019-03-29 10:43:24,2.856,0.01459208041857653,3.2194117231
300284,2019-03-29 10:43:58,2.526,0.07292324633255756,5.4814042974
300313,2019-03-29 10:45:17,3.902,0.03184248659859281,4.5594363848
300367,2019-03-29 10:46:36,1.638,0.010357674860074785,2.5344683769
300377,2019-03-29 10:46:56,1.2,0.011729060195709524,2.7757132789
300400,2019-03-29 10:47:49,2.803,0.012176955997446387,2.8445285725
300401,2019-03-29 10:47:52,1.037,0.009572674978297658,2.3677576259
300410,2019-03-29 10:48:12,1.145,0.010294847847161469,2.5218292539
300418,2019-03-29 10:48:44,0.98,0.011429787435272976,2.7232910986
300427,2019-03-29 10:49:22,6.008,0.33653931248332214,6.3242751068
300429,2019-03-29 10:49:28,2.053,0.008940351493492675,2.2407254576
300565,2019-03-29 10:54:43,1.148,0.008391121799960143,2.1387188042
300647,2019-03-29 10:57:55,3.293,0.04039439150686875,4.8678361608
300897,2019-03-29 11:09:48,0.745,0.009315962452415293,2.3104017115
300956,2019-03-29 11:11:53,1.42,0.014092842111663194,3.1537213718
300960,2019-03-29 11:12:04,20.41,0.009233544220421481,2.2972670246
300963,2019-03-29 11:12:10,2.696,0.08054490611414925,5.5664292852
300969,2019-03-29 11:12:24,2.076,0.02738447091886195,4.3356349662
300991,2019-03-29 11:13:16,1.165,0.008214800828235676,2.0968496008
301099,2019-03-29 11:16:55,3.186,0.0561288426656218,5.2348044653
301104,2019-03-29 11:17:09,1.04,0.047069592739088874,5.0460695942
301117,2019-03-29 11:17:38,1.697,0.027687797034970322,4.3519523825
301228,2019-03-29 11:22:55,1.425,0.021566554411233195,3.9518233981
301266,2019-03-29 11:25:17,3.224,0.01584659399900693,3.3726487303
301302,2019-03-29 11:27:49,1.689,0.011083225525331784,2.6630886246
301341,2019-03-29 11:29:08,2.419,0.010854210929873568,2.6230927052
301689,2019-03-29 11:46:22,1.838,0.028387676447639086,4.3881416386
301705,2019-03-29 11:47:13,2.538,0.017389571391415667,3.5462276111
301710,2019-03-29 11:47:37,0.197,0.013065316448855096,3.000034928
301711,2019-03-29 11:47:40,2.109,0.01621680048370044,3.4150574918
301720,2019-03-29 11:48:27,2.292,0.01681061708962307,3.4849290996
301731,2019-03-29 11:48:55,4.711,0.016776163566412542,3.4813476756
301737,2019-03-29 11:49:16,0.533,0.018538022165099928,3.673774465
301810,2019-03-29 11:55:06,3.433,0.042156925664834775,4.9181486374
301971,2019-03-29 12:05:22,1.403,0.009763858254152156,2.4036295597
301982,2019-03-29 12:05:45,1.785,0.014216469459653911,3.1701880688
301998,2019-03-29 12:06:14,1.528,0.010741392530341056,2.6060143027
302006,2019-03-29 12:06:37,1.361,0.0092463798467156,2.2997507627
302013,2019-03-29 12:06:53,2.334,0.011176452705783801,2.6823175185
302057,2019-03-29 12:08:55,3.872,0.009942881462991174,2.441083292
302261,2019-03-29 12:17:51,3.7,0.010590067251926188,2.5797304133
302292,2019-03-29 12:19:14,3.527,0.018458306170220668,3.6655468182
302298,2019-03-29 12:19:29,2.039,0.02176516883915271,3.9644019846
302343,2019-03-29 12:21:22,3.893,0.009025471962601039,2.2550649077
302386,2019-03-29 12:22:25,5.697,0.008029697585888918,2.0595027912
302520,2019-03-29 12:26:35,2.485,0.010565747117895227,2.576156318
302522,2019-03-29 12:26:36,4.417,0.008312756923638157,2.1204165365
302582,2019-03-29 12:29:50,3.112,0.008512046910836308,2.1605796521
302594,2019-03-29 12:30:18,0.028,0.008067528905492635,2.0684554302
302620,2019-03-29 12:30:54,2.161,0.018695427477022537,3.6899577559
302793,2019-03-29 12:38:09,4.147,0.009379465024607247,2.3241898335
302907,2019-03-29 12:41:49,0.473,0.02244207923634779,4.0140264255
302924,2019-03-29 12:42:31,0.04,0.042820324876457094,4.9362388011
302930,2019-03-29 12:42:49,9.022,0.010741392530341056,2.6060143027
302954,2019-03-29 12:44:03,0.794,0.050823000091200506,5.1314110609
302960,2019-03-29 12:44:16,0.93,0.044354519998243545,4.9763244518
302971,2019-03-29 12:44:50,1.356,0.010247558697656823,2.5043599925
302972,2019-03-29 12:44:51,1.378,0.03316455610688699,4.6190565424
302976,2019-03-29 12:44:55,48.641,0.02793234949383721,4.3649003744
303134,2019-03-29 12:49:10,10.186,0.012461366453752901,2.8994815877
303399,2019-03-29 12:55:30,0.667,0.008681612289774397,2.1889509671
303450,2019-03-29 12:59:49,1.01,0.01479745043928242,3.247664839
303519,2019-03-29 13:03:25,4.385,0.009813849640771354,2.4137120648
303548,2019-03-29 13:04:36,0.172,0.01375236023522974,3.1068553378
303647,2019-03-29 13:09:28,2.205,0.010432661940003581,2.5484870168
303658,2019-03-29 13:09:59,0.91,0.011260222056334887,2.6957567468
304008,2019-03-29 13:24:20,1.854,0.008362748310257354,2.1313392115
304112,2019-03-29 13:28:44,2.053,0.02387223822922402,4.1228337645
304269,2019-03-29 13:36:15,0.951,0.017542923347666446,3.5646877507
304355,2019-03-29 13:39:50,2.171,0.009748320390743486,2.401126013
304357,2019-03-29 13:39:55,7.084,0.018339407737180416,3.6534535555
304371,2019-03-29 13:40:20,1.423,0.016436357249257728,3.4397478096
304376,2019-03-29 13:40:31,0.323,0.014732596748533191,3.2387392863
304420,2019-03-29 13:42:19,11.093,0.02246639937037875,4.0157732907
304443,2019-03-29 13:43:03,1.887,0.014651529635096654,3.2267622672
304531,2019-03-29 13:47:03,1.063,0.015110909944570362,3.2845781387
304561,2019-03-29 13:48:18,0.447,0.06210416448517316,5.3388290286
304607,2019-03-29 13:50:15,0.295,0.016963293486595213,3.502670403
304666,2019-03-29 13:51:50,0.492,0.01133048022131322,2.7080693116
304795,2019-03-29 13:57:21,0.763,0.012024279600474242,2.819679828
305046,2019-03-29 14:08:14,0.713,0.010455630955477265,2.5529208696
305090,2019-03-29 14:11:19,1.709,0.008750519336195453,2.204336518
305132,2019-03-29 14:15:01,0.277,0.01827050069075936,3.6462996211
305145,2019-03-29 14:16:08,4.046,0.017101107579437325,3.5174089056
305247,2019-03-29 14:20:47,0.217,0.010613036267399874,2.5853590541
305289,2019-03-29 14:23:04,1.653,0.01394016571469105,3.1333449956
306277,2019-03-29 15:02:03,2.424,0.008676207815545295,2.1879850188
306460,2019-03-29 15:07:05,1.873,0.013609141668158527,3.0861063565
306593,2019-03-29 15:10:40,1.209,0.011428436316715702,2.7231060947
306741,2019-03-29 15:15:03,1.041,0.009537545895808493,2.3597409399
306764,2019-03-29 15:15:38,2.127,0.013358509175783902,3.0469692707
306826,2019-03-29 15:17:43,1.337,0.02934291726763294,4.4408086144
306902,2019-03-29 15:21:14,1.439,0.03147092899534202,4.5438521148
306905,2019-03-29 15:21:18,2.422,0.00811481805499728,2.0752113002
306998,2019-03-29 15:24:33,0.514,0.010350243708009767,2.533310359
307031,2019-03-29 15:25:54,3.412,0.008362072750978717,2.1312396853
307194,2019-03-29 15:31:52,1.92,0.014546142387629158,3.2136546152
307224,2019-03-29 15:32:53,2.045,0.009632124194817786,2.3783496369
307225,2019-03-29 15:32:53,2.256,0.012016172889130587,2.8186106442
307275,2019-03-29 15:35:00,0.053,0.00825330770711803,2.1072048651
307292,2019-03-29 15:35:30,3.436,0.015878345285102905,3.3762950133
307300,2019-03-29 15:35:47,0.029,0.007891207933768168,2.0362365864
307302,2019-03-29 15:36:01,3.011,0.016563362393641635,3.4558362986
307385,2019-03-29 15:39:44,0.874,0.013086934345771505,3.0031365679
307420,2019-03-29 15:40:54,2.095,0.016159377945016228,3.40866368
307450,2019-03-29 15:41:33,1.017,0.0170220671438367,3.5092608131
307461,2019-03-29 15:42:24,1.858,0.009803040692313148,2.4119335595
307502,2019-03-29 15:43:50,0.936,0.022812285721041305,4.0413351173
307569,2019-03-29 15:46:18,1.844,0.010248909816214099,2.5051379666
307595,2019-03-29 15:47:16,2.281,0.01745307396360762,3.5531740625
308138,2019-03-29 16:05:47,1.63,0.011881736592681666,2.7994118527
308161,2019-03-29 16:06:46,2.166,0.00925921547300972,2.3013270028
308271,2019-03-29 16:11:20,1.959,0.010719099074146008,2.6038305124
308365,2019-03-29 16:14:52,2.014,0.009020743047650574,2.2542981213
308437,2019-03-29 16:17:30,0.577,0.023154118716032034,4.0705495238
308462,2019-03-29 16:18:58,0.202,0.025691519366595618,4.2379990805
308470,2019-03-29 16:19:24,2.623,0.008727550320721767,2.199345171
308507,2019-03-29 16:20:51,1.7,0.027234496759004356,4.3278028634
308608,2019-03-29 16:25:10,0.219,0.009305829063235726,2.3088556701
308660,2019-03-29 16:27:41,0.969,0.009998277323839474,2.4499125035
308836,2019-03-29 16:37:16,1.445,0.030267757920088092,4.4845357607
309010,2019-03-29 16:44:28,1.583,0.011386551641440158,2.7175144726
309022,2019-03-29 16:44:56,1.185,0.015323035558062631,3.3083937294
309175,2019-03-29 16:51:31,10.997,0.02183677812268832,3.9695385669
309237,2019-03-29 16:53:21,0.324,0.009596319553049982,2.3715893674
309279,2019-03-29 16:56:10,0.687,0.014800152676396972,3.2479879273
309317,2019-03-29 16:59:04,1.457,0.017359171223876965,3.5432189655
309319,2019-03-29 16:59:25,1.455,0.07249561730917983,5.4766705388
309376,2019-03-29 17:02:47,1.487,0.017346335597582845,3.5419489833
309388,2019-03-29 17:03:29,1.757,0.013026134010694104,2.9923920822
309443,2019-03-29 17:06:35,0.13,0.01587969640366018,3.3764495178
309450,2019-03-29 17:07:21,1.246,0.024106657298911333,4.1388630621
309458,2019-03-29 17:08:04,2.055,0.06585689627800616,5.3932891468
309487,2019-03-29 17:09:14,0.325,0.008335050379833205,2.1244964125
310069,2019-03-29 17:48:37,1.058,0.036675437677967646,4.7524542191
310071,2019-03-29 17:48:42,1.868,0.06987917622301562,5.4445763036
310180,2019-03-29 17:58:09,1.068,0.008426926441727945,2.145044871
310230,2019-03-29 18:03:13,0.27,0.027881006988660736,4.3621992755
310248,2019-03-29 18:04:17,1.483,0.026583933173676154,4.2909645658
310255,2019-03-29 18:04:49,2.157,0.057858274418934576,5.264487016
310263,2019-03-29 18:05:14,1.578,0.008193182931319265,2.088743817
310284,2019-03-29 18:06:20,1.001,0.028520761625530737,4.3974313187
310319,2019-03-29 18:08:39,0.685,0.0569651850525754,5.2493538913
310320,2019-03-29 18:08:42,0.575,0.030671742368713496,4.5051085841
310323,2019-03-29 18:08:50,83.872,0.04949552610867722,5.1008095891
310358,2019-03-29 18:10:24,1.024,0.011300080053774518,2.7015437369
