,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
2787,"frozenset({'6_or_more', 'NL-NYM01-s1'})","frozenset({'_Program Manager', 'HPMS.IDA'})",0.0377315860822413,0.018677511673444797,0.004518752824220515,0.11976047904191615,6.412014680316784,0.0038140206847118658,1.1148357520444538
2788,"frozenset({'HPMS.IDA', 'NL-NYM01-s1'})","frozenset({'6_or_more', '_Program Manager'})",0.013405633378520862,0.16380478987799368,0.004518752824220515,0.3370786516853932,2.057807051530414,0.0023228458654704865,1.261379215268789
2789,frozenset({'_Program Manager'}),"frozenset({'6_or_more', 'HPMS.IDA', 'NL-NYM01-s1'})",0.3487724054827534,0.006250941406838379,0.004518752824220515,0.01295616497516735,2.0726741992803865,0.0023385969532257467,1.006793237879005
2790,frozenset({'HPMS.IDA'}),"frozenset({'6_or_more', '_Program Manager', 'NL-NYM01-s1'})",0.033589395993372496,0.010769694231058894,0.004518752824220515,0.13452914798206278,12.4914547336072,0.0041570052999659384,1.1429966745413154
2791,frozenset({'NL-NYM01-s1'}),"frozenset({'6_or_more', '_Program Manager', 'HPMS.IDA'})",0.10460912788070492,0.009790631119144449,0.004518752824220515,0.04319654427645788,4.4120285761754445,0.003494563441445124,1.0349140807942125
2792,"frozenset({'_PMO+RM', 'HPMS.Kechichian, Kevork - NXF53803', '6_or_more'})",frozenset({'IN-NDA02'}),0.004518752824220515,0.014460009037505649,0.0013556258472661546,0.30000000000000004,20.746875000000003,0.0012902846405896719,1.4079142728035634
2793,"frozenset({'_PMO+RM', '6_or_more', 'IN-NDA02'})","frozenset({'HPMS.Kechichian, Kevork - NXF53803'})",0.0013556258472661546,0.02522970326856454,0.0013556258472661546,1.0,39.63582089552239,0.001321423809396433,inf
2794,"frozenset({'_PMO+RM', 'HPMS.Kechichian, Kevork - NXF53803'})","frozenset({'6_or_more', 'IN-NDA02'})",0.010543756589847868,0.007757192348245218,0.0013556258472661546,0.1285714285714286,16.574479889042998,0.0012738358993256266,1.1386392874692268
2795,"frozenset({'_PMO+RM', '6_or_more'})","frozenset({'HPMS.Kechichian, Kevork - NXF53803', 'IN-NDA02'})",0.12373851483657178,0.0031631269769543608,0.0013556258472661546,0.010955569080949483,3.463524910877315,0.000964225212898327,1.0078787583857625
2796,"frozenset({'_PMO+RM', 'IN-NDA02'})","frozenset({'HPMS.Kechichian, Kevork - NXF53803', '6_or_more'})",0.0021840638650399155,0.010016568760355475,0.0013556258472661546,0.6206896551724139,61.966295047964756,0.0013337490213849747,2.6099563187227
2797,"frozenset({'HPMS.Kechichian, Kevork - NXF53803', '6_or_more'})","frozenset({'_PMO+RM', 'IN-NDA02'})",0.010016568760355475,0.0021840638650399155,0.0013556258472661546,0.13533834586466167,61.96629504796475,0.0013337490213849747,1.1539958217908668
2798,"frozenset({'HPMS.Kechichian, Kevork - NXF53803', 'IN-NDA02'})","frozenset({'_PMO+RM', '6_or_more'})",0.0031631269769543608,0.12373851483657178,0.0013556258472661546,0.4285714285714286,3.463524910877315,0.000964225212898327,1.5334575990359995
2799,"frozenset({'6_or_more', 'IN-NDA02'})","frozenset({'_PMO+RM', 'HPMS.Kechichian, Kevork - NXF53803'})",0.007757192348245218,0.010543756589847868,0.0013556258472661546,0.17475728155339806,16.574479889042998,0.0012738358993256266,1.198988153779361
2800,"frozenset({'HPMS.Kechichian, Kevork - NXF53803'})","frozenset({'_PMO+RM', '6_or_more', 'IN-NDA02'})",0.02522970326856454,0.0013556258472661546,0.0013556258472661546,0.053731343283582096,39.63582089552239,0.001321423809396433,1.0553497329374317
2801,frozenset({'IN-NDA02'}),"frozenset({'_PMO+RM', 'HPMS.Kechichian, Kevork - NXF53803', '6_or_more'})",0.014460009037505649,0.004518752824220515,0.0013556258472661546,0.09375,20.746875000000003,0.0012902846405896719,1.098462065849136
2802,"frozenset({'_PMO+RM', 'HPMS.Kechichian, Kevork - NXF53803', '6_or_more'})",frozenset({'US-AUS01'}),0.004518752824220515,0.10265100165687603,0.0022593764121102574,0.5,4.870873074101247,0.001795521908464184,1.794697996686248
2803,"frozenset({'_PMO+RM', 'US-AUS01', '6_or_more'})","frozenset({'HPMS.Kechichian, Kevork - NXF53803'})",0.02274438921524326,0.02522970326856454,0.0022593764121102574,0.09933774834437084,3.9373332015419584,0.0016855422211849303,1.0822817265179907
2804,"frozenset({'_PMO+RM', 'HPMS.Kechichian, Kevork - NXF53803'})","frozenset({'US-AUS01', '6_or_more'})",0.010543756589847868,0.03712908570567856,0.0022593764121102574,0.21428571428571427,5.771370617212402,0.0018678963700259827,1.2254720727382273
2805,"frozenset({'_PMO+RM', 'US-AUS01'})","frozenset({'HPMS.Kechichian, Kevork - NXF53803', '6_or_more'})",0.07237535773459858,0.010016568760355475,0.0022593764121102574,0.031217481789802288,3.116584384999961,0.0015344236648063253,1.0218840788628338
2806,"frozenset({'HPMS.Kechichian, Kevork - NXF53803', '6_or_more'})","frozenset({'_PMO+RM', 'US-AUS01'})",0.010016568760355475,0.07237535773459858,0.0022593764121102574,0.22556390977443608,3.116584384999961,0.0015344236648063253,1.1978065769058095
2807,"frozenset({'US-AUS01', '6_or_more'})","frozenset({'_PMO+RM', 'HPMS.Kechichian, Kevork - NXF53803'})",0.03712908570567856,0.010543756589847868,0.0022593764121102574,0.060851926977687626,5.771370617212402,0.0018678963700259827,1.0535678790522787
2808,"frozenset({'HPMS.Kechichian, Kevork - NXF53803'})","frozenset({'_PMO+RM', 'US-AUS01', '6_or_more'})",0.02522970326856454,0.02274438921524326,0.0022593764121102574,0.08955223880597014,3.9373332015419584,0.0016855422211849303,1.073379113484897
2809,frozenset({'US-AUS01'}),"frozenset({'_PMO+RM', 'HPMS.Kechichian, Kevork - NXF53803', '6_or_more'})",0.10265100165687603,0.004518752824220515,0.0022593764121102574,0.022010271460014674,4.870873074101247,0.001795521908464184,1.0178851762194954
2810,"frozenset({'HPMS.MICR', '_PMO+RM', '6_or_more'})",frozenset({'RO-BUH03'}),0.014083446302153938,0.011070944419340261,0.001882813676758548,0.13368983957219252,12.075739386663757,0.0017268966255146387,1.1415415641579219
2811,"frozenset({'_PMO+RM', 'RO-BUH03', '6_or_more'})",frozenset({'HPMS.MICR'}),0.001882813676758548,0.1016719385449616,0.001882813676758548,1.0,9.835555555555555,0.0016913843603235397,inf
2812,"frozenset({'HPMS.MICR', '_PMO+RM'})","frozenset({'RO-BUH03', '6_or_more'})",0.04398252748907968,0.007380629612893508,0.001882813676758548,0.04280821917808219,5.8000768800670945,0.0015581949319227438,1.0370120077031666
2813,"frozenset({'HPMS.MICR', '6_or_more'})","frozenset({'_PMO+RM', 'RO-BUH03'})",0.04963096851935533,0.0033137520710950445,0.001882813676758548,0.03793626707132018,11.44813077665885,0.0017183489520370813,1.0359877561279942
2814,"frozenset({'_PMO+RM', 'RO-BUH03'})","frozenset({'HPMS.MICR', '6_or_more'})",0.0033137520710950445,0.04963096851935533,0.001882813676758548,0.5681818181818181,11.448130776658848,0.0017183489520370813,2.2008545992183346
2815,"frozenset({'RO-BUH03', '6_or_more'})","frozenset({'HPMS.MICR', '_PMO+RM'})",0.007380629612893508,0.04398252748907968,0.001882813676758548,0.25510204081632654,5.800076880067095,0.0015581949319227438,1.2834207165215092
2816,frozenset({'HPMS.MICR'}),"frozenset({'_PMO+RM', 'RO-BUH03', '6_or_more'})",0.1016719385449616,0.001882813676758548,0.001882813676758548,0.018518518518518517,9.835555555555555,0.0016913843603235397,1.0169495860651894
2817,frozenset({'RO-BUH03'}),"frozenset({'HPMS.MICR', '_PMO+RM', '6_or_more'})",0.011070944419340261,0.014083446302153938,0.001882813676758548,0.17006802721088438,12.075739386663757,0.0017268966255146387,1.187948634373634
2818,"frozenset({'HPMS.MICR', 'RO-BUH03', '_Program Manager'})",frozenset({'6_or_more'}),0.005196565747853593,0.39749962343726464,0.004820003012501883,0.927536231884058,2.3334266932467833,0.0027543700845630925,8.314505196565749
2819,"frozenset({'HPMS.MICR', '6_or_more', '_Program Manager'})",frozenset({'RO-BUH03'}),0.03170658231661395,0.011070944419340261,0.004820003012501883,0.15201900237529692,13.731349071695188,0.004468981201947413,1.1662160571413382
2820,"frozenset({'6_or_more', 'RO-BUH03', '_Program Manager'})",frozenset({'HPMS.MICR'}),0.004820003012501883,0.1016719385449616,0.004820003012501883,1.0,9.835555555555555,0.004329943962428261,inf
2821,"frozenset({'HPMS.MICR', '_Program Manager'})","frozenset({'RO-BUH03', '6_or_more'})",0.048124717577948485,0.007380629612893508,0.004820003012501883,0.10015649452269171,13.570183002778576,0.00446481229683394,1.1031022220475843
2822,"frozenset({'HPMS.MICR', 'RO-BUH03'})","frozenset({'6_or_more', '_Program Manager'})",0.010769694231058894,0.16380478987799368,0.004820003012501883,0.4475524475524476,2.732230528092597,0.00305587551193304,1.5136191778157837
2823,"frozenset({'HPMS.MICR', '6_or_more'})","frozenset({'RO-BUH03', '_Program Manager'})",0.04963096851935533,0.005196565747853593,0.004820003012501883,0.09711684370257967,18.68865870554859,0.004562092421461401,1.1018075011296882
2824,"frozenset({'RO-BUH03', '_Program Manager'})","frozenset({'HPMS.MICR', '6_or_more'})",0.005196565747853593,0.04963096851935533,0.004820003012501883,0.927536231884058,18.68865870554859,0.004562092421461401,13.115092634432898
2825,"frozenset({'6_or_more', '_Program Manager'})","frozenset({'HPMS.MICR', 'RO-BUH03'})",0.16380478987799368,0.010769694231058894,0.004820003012501883,0.029425287356321838,2.732230528092597,0.00305587551193304,1.019221181926787
2826,"frozenset({'RO-BUH03', '6_or_more'})","frozenset({'HPMS.MICR', '_Program Manager'})",0.007380629612893508,0.048124717577948485,0.004820003012501883,0.653061224489796,13.570183002778577,0.00446481229683394,2.7436405199223843
2827,frozenset({'HPMS.MICR'}),"frozenset({'6_or_more', 'RO-BUH03', '_Program Manager'})",0.1016719385449616,0.004820003012501883,0.004820003012501883,0.047407407407407405,9.835555555555555,0.004329943962428261,1.0447068397613706
2828,frozenset({'RO-BUH03'}),"frozenset({'HPMS.MICR', '6_or_more', '_Program Manager'})",0.011070944419340261,0.03170658231661395,0.004820003012501883,0.435374149659864,13.731349071695188,0.004468981201947413,1.7149293060175634
2829,frozenset({'6_or_more'}),"frozenset({'HPMS.MICR', 'RO-BUH03', '_Program Manager'})",0.39749962343726464,0.005196565747853593,0.004820003012501883,0.012125805229253507,2.3334266932467833,0.0027543700845630925,1.0070142934374433
2830,"frozenset({'HPMS.MICR', '_PMO+RM', '6_or_more'})",frozenset({'US-AUS01'}),0.014083446302153938,0.10265100165687603,0.012200632625395391,0.8663101604278075,8.439373668496279,0.010754952755698462,6.712170507606569
2831,"frozenset({'_PMO+RM', 'US-AUS01', '6_or_more'})",frozenset({'HPMS.MICR'}),0.02274438921524326,0.1016719385449616,0.012200632625395391,0.5364238410596026,5.276026490066225,0.009888166482860491,1.9378219611387255
2832,"frozenset({'HPMS.MICR', '_PMO+RM'})","frozenset({'US-AUS01', '6_or_more'})",0.04398252748907968,0.03712908570567856,0.012200632625395391,0.2773972602739726,7.471157853788658,0.010567601592700988,1.3325038245210514
2833,"frozenset({'HPMS.MICR', 'US-AUS01'})","frozenset({'_PMO+RM', '6_or_more'})",0.04895315559572225,0.12373851483657178,0.012200632625395391,0.24923076923076923,2.0141729481717308,0.006143241855417107,1.167151568352927
2834,"frozenset({'HPMS.MICR', '6_or_more'})","frozenset({'_PMO+RM', 'US-AUS01'})",0.04963096851935533,0.07237535773459858,0.012200632625395391,0.24582701062215478,3.396556760708607,0.00860857352409245,1.2299892137885302
2835,"frozenset({'_PMO+RM', 'US-AUS01'})","frozenset({'HPMS.MICR', '6_or_more'})",0.07237535773459858,0.04963096851935533,0.012200632625395391,0.16857440166493237,3.3965567607086067,0.00860857352409245,1.143059623595619
2836,"frozenset({'_PMO+RM', '6_or_more'})","frozenset({'HPMS.MICR', 'US-AUS01'})",0.12373851483657178,0.04895315559572225,0.012200632625395391,0.09860012172854535,2.0141729481717308,0.006143241855417107,1.0550776268441786
2837,"frozenset({'US-AUS01', '6_or_more'})","frozenset({'HPMS.MICR', '_PMO+RM'})",0.03712908570567856,0.04398252748907968,0.012200632625395391,0.3286004056795132,7.471157853788658,0.010567601592700988,1.4239172626824281
2838,frozenset({'HPMS.MICR'}),"frozenset({'_PMO+RM', 'US-AUS01', '6_or_more'})",0.1016719385449616,0.02274438921524326,0.012200632625395391,0.12,5.276026490066225,0.009888166482860491,1.1105177395281327
2839,frozenset({'US-AUS01'}),"frozenset({'HPMS.MICR', '_PMO+RM', '6_or_more'})",0.10265100165687603,0.014083446302153938,0.012200632625395391,0.11885546588407925,8.43937366849628,0.010754952755698462,1.1189044651874807
2840,"frozenset({'6_or_more', 'US-AUS01', '_Program Manager'})",frozenset({'HPMS.MICR'}),0.0076818798011748755,0.1016719385449616,0.004970628106642567,0.6470588235294118,6.3641830065359475,0.004189596495587733,2.5452628407892757
